dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param,high_dim
yeast,lof,0.1,0.01,True,3,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.023100137710571,56.33461380004883,63.3577139377594,nu_0.5,True,
yeast,lof,0,0.01,True,3,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.023100137710571,56.32928490638733,63.3523850440979,nu_0.5,True,
yeast,lof,0.01,0.01,True,3,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.023100137710571,56.32928490638733,63.3523850440979,nu_0.5,True,
yeast,lof,0.05,0.01,True,3,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.023100137710571,56.32928490638733,63.3523850440979,nu_0.5,True,
yeast,lof,0.1,0.01,True,3,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.023100137710571,56.32928490638733,63.3523850440979,nu_0.5,True,
yeast,lof,0,0.01,True,5,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.027990818023682,56.3569495677948,63.38494038581848,nu_0.1,True,
yeast,lof,0.01,0.01,True,5,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.027990818023682,56.3569495677948,63.38494038581848,nu_0.1,True,
yeast,lof,0.05,0.01,True,5,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.027990818023682,56.3569495677948,63.38494038581848,nu_0.1,True,
yeast,lof,0.1,0.01,True,5,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.027990818023682,56.3569495677948,63.38494038581848,nu_0.1,True,
yeast,lof,0,0.01,True,5,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.027990818023682,56.353655099868774,63.381645917892456,nu_0.1,True,
yeast,lof,0.01,0.01,True,5,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.027990818023682,56.353655099868774,63.381645917892456,nu_0.1,True,
yeast,lof,0.05,0.01,True,5,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.027990818023682,56.353655099868774,63.381645917892456,nu_0.1,True,
yeast,lof,0.1,0.01,True,5,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.027990818023682,56.353655099868774,63.381645917892456,nu_0.1,True,
yeast,lof,0,0.01,True,5,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.023586273193359,56.34818363189697,63.37176990509033,nu_0.5,True,
yeast,lof,0.01,0.01,True,5,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.023586273193359,56.34818363189697,63.37176990509033,nu_0.5,True,
yeast,lof,0.05,0.01,True,5,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.023586273193359,56.34818363189697,63.37176990509033,nu_0.5,True,
yeast,lof,0.1,0.01,True,5,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.023586273193359,56.34818363189697,63.37176990509033,nu_0.5,True,
yeast,lof,0,0.01,True,5,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.023586273193359,56.392274379730225,63.415860652923584,nu_0.5,True,
yeast,lof,0.01,0.01,True,5,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.023586273193359,56.392274379730225,63.415860652923584,nu_0.5,True,
yeast,lof,0.05,0.01,True,5,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.023586273193359,56.392274379730225,63.415860652923584,nu_0.5,True,
yeast,lof,0.1,0.01,True,5,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.023586273193359,56.392274379730225,63.415860652923584,nu_0.5,True,
yeast,lof,0,0.01,True,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.029422760009766,56.39498591423035,63.42440867424011,nu_0.1,True,
yeast,lof,0.01,0.01,True,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.029422760009766,56.39498591423035,63.42440867424011,nu_0.1,True,
yeast,lof,0.05,0.01,True,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.029422760009766,56.39498591423035,63.42440867424011,nu_0.1,True,
yeast,lof,0.1,0.01,True,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.029422760009766,56.39498591423035,63.42440867424011,nu_0.1,True,
yeast,lof,0,0.01,True,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.029422760009766,56.237509965896606,63.26693272590637,nu_0.1,True,
yeast,lof,0.01,0.01,True,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.029422760009766,56.237509965896606,63.26693272590637,nu_0.1,True,
yeast,lof,0.05,0.01,True,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.029422760009766,56.237509965896606,63.26693272590637,nu_0.1,True,
yeast,lof,0.1,0.01,True,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.029422760009766,56.237509965896606,63.26693272590637,nu_0.1,True,
yeast,lof,0,0.01,True,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.061276435852051,56.39854550361633,63.459821939468384,nu_0.5,True,
yeast,lof,0.01,0.01,True,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.061276435852051,56.39854550361633,63.459821939468384,nu_0.5,True,
yeast,lof,0.05,0.01,True,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.061276435852051,56.39854550361633,63.459821939468384,nu_0.5,True,
yeast,lof,0.1,0.01,True,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.061276435852051,56.39854550361633,63.459821939468384,nu_0.5,True,
yeast,lof,0,0.01,True,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.061276435852051,56.468204975128174,63.529481410980225,nu_0.5,True,
yeast,lof,0.01,0.01,True,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.061276435852051,56.468204975128174,63.529481410980225,nu_0.5,True,
yeast,lof,0.05,0.01,True,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.061276435852051,56.468204975128174,63.529481410980225,nu_0.5,True,
